Iteration, Reward 
1024,198.000000
1025,198.000000
1026,198.000000
1027,198.000000
1028,198.000000
1029,198.000000
1030,198.000000
1031,198.000000
1032,198.000000
1033,182.000000
1034,198.000000
1035,158.000000
1036,198.000000
1037,198.000000
1038,198.000000
1039,157.000000
1040,198.000000
1041,198.000000
1042,198.000000
1043,153.000000
1044,198.000000
1045,139.000000
1046,198.000000
1047,165.000000
1048,198.000000
1049,198.000000
1050,198.000000
1051,198.000000
1052,198.000000
1053,198.000000
1054,198.000000
1055,198.000000
1056,170.000000
1057,198.000000
1058,198.000000
1059,198.000000
1060,198.000000
1061,198.000000
1062,198.000000
1063,198.000000
1064,198.000000
1065,198.000000
1066,198.000000
1067,198.000000
1068,198.000000
1069,198.000000
1070,198.000000
1071,198.000000
1072,198.000000
1073,198.000000
1074,198.000000
1075,198.000000
1076,198.000000
1077,198.000000
1078,198.000000
1079,198.000000
1080,198.000000
1081,198.000000
1082,198.000000
1083,198.000000
1084,198.000000
1085,198.000000
1086,197.000000
1087,198.000000
1088,198.000000
1089,198.000000
1090,198.000000
1091,198.000000
1092,198.000000
1093,198.000000
1094,198.000000
1095,198.000000
1096,166.000000
1097,198.000000
1098,198.000000
1099,198.000000
1100,198.000000
1101,158.000000
1102,198.000000
1103,198.000000
1104,166.000000
1105,198.000000
1106,133.000000
1107,198.000000
1108,198.000000
1109,198.000000
1110,198.000000
1111,198.000000
1112,198.000000
1113,198.000000
1114,198.000000
1115,198.000000
1116,198.000000
1117,198.000000
1118,198.000000
1119,198.000000
1120,198.000000
1121,198.000000
1122,198.000000
1123,198.000000
1124,198.000000
1125,198.000000
1126,143.000000
1127,198.000000
1128,198.000000
1129,198.000000
1130,144.000000
1131,198.000000
1132,198.000000
1133,198.000000
1134,198.000000
1135,198.000000
1136,198.000000
1137,198.000000
1138,198.000000
1139,198.000000
1140,198.000000
1141,198.000000
1142,198.000000
1143,198.000000
1144,198.000000
1145,198.000000
1146,198.000000
1147,162.000000
1148,198.000000
1149,125.000000
1150,198.000000
1151,198.000000
1152,198.000000
1153,187.000000
1154,198.000000
1155,198.000000
1156,198.000000
1157,198.000000
1158,190.000000
1159,198.000000
1160,198.000000
1161,198.000000
1162,198.000000
1163,198.000000
1164,198.000000
1165,192.000000
1166,198.000000
1167,198.000000
1168,198.000000
1169,198.000000
1170,198.000000
1171,198.000000
1172,198.000000
1173,198.000000
1174,198.000000
1175,198.000000
1176,198.000000
1177,198.000000
1178,198.000000
1179,198.000000
1180,198.000000
1181,198.000000
1182,198.000000
1183,198.000000
1184,198.000000
1185,198.000000
1186,198.000000
1187,198.000000
1188,192.000000
1189,198.000000
1190,198.000000
1191,198.000000
1192,198.000000
1193,198.000000
1194,153.000000
1195,198.000000
1196,198.000000
1197,198.000000
1198,198.000000
1199,198.000000
1200,198.000000
1201,198.000000
1202,198.000000
1203,198.000000
1204,198.000000
1205,198.000000
1206,198.000000
1207,198.000000
1208,198.000000
1209,198.000000
1210,198.000000
1211,198.000000
1212,198.000000
1213,198.000000
1214,198.000000
1215,198.000000
1216,177.000000
1217,198.000000
1218,179.000000
1219,198.000000
1220,181.000000
1221,191.000000
1222,174.000000
1223,198.000000
1224,198.000000
1225,198.000000
1226,198.000000
1227,198.000000
1228,147.000000
1229,198.000000
1230,198.000000
1231,198.000000
1232,198.000000
1233,198.000000
1234,198.000000
1235,130.000000
1236,198.000000
1237,198.000000
1238,134.000000
1239,198.000000
1240,198.000000
1241,161.000000
1242,198.000000
1243,198.000000
1244,153.000000
1245,198.000000
1246,142.000000
1247,175.000000
1248,198.000000
1249,198.000000
1250,198.000000
1251,198.000000
1252,198.000000
1253,198.000000
1254,198.000000
1255,198.000000
1256,198.000000
1257,188.000000
1258,170.000000
1259,198.000000
1260,198.000000
1261,198.000000
1262,198.000000
1263,198.000000
1264,198.000000
1265,198.000000
1266,198.000000
1267,198.000000
1268,198.000000
1269,198.000000
1270,198.000000
1271,198.000000
1272,198.000000
1273,198.000000
1274,133.000000
1275,198.000000
1276,198.000000
1277,198.000000
1278,198.000000
1279,198.000000
1280,198.000000
1281,198.000000
1282,198.000000
1283,198.000000
1284,137.000000
1285,198.000000
1286,63.000000
1287,198.000000
1288,198.000000
1289,127.000000
1290,198.000000
1291,106.000000
1292,198.000000
1293,198.000000
1294,198.000000
1295,198.000000
1296,198.000000
1297,198.000000
1298,198.000000
1299,198.000000
1300,132.000000
1301,198.000000
1302,198.000000
1303,198.000000
1304,198.000000
1305,198.000000
1306,198.000000
1307,198.000000
1308,198.000000
1309,198.000000
1310,198.000000
1311,198.000000
1312,198.000000
1313,198.000000
1314,198.000000
1315,198.000000
1316,198.000000
1317,198.000000
1318,198.000000
1319,198.000000
1320,198.000000
1321,198.000000
1322,198.000000
1323,198.000000
1324,198.000000
1325,174.000000
1326,198.000000
1327,198.000000
1328,174.000000
1329,198.000000
1330,198.000000
1331,198.000000
1332,198.000000
1333,198.000000
1334,198.000000
1335,198.000000
1336,198.000000
1337,198.000000
1338,198.000000
1339,198.000000
1340,198.000000
1341,198.000000
1342,198.000000
1343,198.000000
1344,198.000000
1345,198.000000
1346,198.000000
1347,198.000000
1348,198.000000
1349,198.000000
1350,198.000000
1351,198.000000
1352,198.000000
1353,198.000000
1354,198.000000
1355,198.000000
1356,198.000000
1357,198.000000
1358,198.000000
1359,198.000000
1360,198.000000
1361,198.000000
1362,184.000000
1363,198.000000
1364,198.000000
1365,198.000000
1366,198.000000
1367,198.000000
1368,198.000000
1369,198.000000
1370,198.000000
1371,198.000000
1372,198.000000
1373,198.000000
1374,198.000000
1375,198.000000
1376,198.000000
1377,198.000000
1378,198.000000
1379,198.000000
1380,198.000000
1381,198.000000
1382,198.000000
1383,198.000000
1384,198.000000
1385,198.000000
1386,198.000000
1387,198.000000
1388,198.000000
1389,198.000000
1390,198.000000
1391,198.000000
1392,198.000000
1393,198.000000
1394,198.000000
1395,198.000000
1396,198.000000
1397,198.000000
1398,198.000000
1399,198.000000
1400,198.000000
1401,198.000000
1402,154.000000
1403,198.000000
1404,198.000000
1405,186.000000
1406,198.000000
1407,198.000000
1408,198.000000
1409,198.000000
1410,198.000000
1411,198.000000
1412,198.000000
1413,198.000000
1414,198.000000
1415,198.000000
1416,198.000000
1417,198.000000
1418,198.000000
1419,198.000000
1420,198.000000
1421,198.000000
1422,198.000000
1423,198.000000
1424,198.000000
1425,198.000000
1426,198.000000
1427,198.000000
1428,171.000000
1429,198.000000
1430,198.000000
1431,198.000000
1432,198.000000
1433,162.000000
1434,198.000000
1435,198.000000
1436,198.000000
1437,198.000000
1438,198.000000
1439,198.000000
1440,198.000000
1441,198.000000
1442,198.000000
1443,198.000000
1444,198.000000
1445,198.000000
1446,198.000000
1447,167.000000
1448,198.000000
1449,198.000000
1450,198.000000
1451,198.000000
1452,198.000000
1453,198.000000
1454,198.000000
1455,198.000000
1456,198.000000
1457,198.000000
1458,198.000000
1459,198.000000
1460,198.000000
1461,198.000000
1462,198.000000
1463,198.000000
1464,119.000000
1465,122.000000
1466,198.000000
1467,198.000000
1468,198.000000
1469,198.000000
1470,198.000000
1471,198.000000
1472,198.000000
1473,198.000000
1474,178.000000
1475,198.000000
1476,198.000000
1477,198.000000
1478,100.000000
1479,198.000000
1480,198.000000
1481,198.000000
1482,198.000000
1483,198.000000
1484,196.000000
1485,198.000000
1486,198.000000
1487,198.000000
1488,198.000000
1489,198.000000
1490,180.000000
1491,174.000000
1492,149.000000
1493,198.000000
1494,190.000000
1495,198.000000
1496,198.000000
1497,198.000000
1498,198.000000
1499,176.000000
1500,198.000000
1501,198.000000
1502,198.000000
1503,198.000000
1504,198.000000
1505,163.000000
1506,198.000000
1507,198.000000
1508,198.000000
1509,198.000000
1510,198.000000
1511,198.000000
1512,198.000000
1513,198.000000
1514,198.000000
1515,198.000000
1516,198.000000
1517,198.000000
1518,198.000000
1519,198.000000
1520,198.000000
1521,198.000000
1522,198.000000
1523,198.000000
1524,198.000000
1525,198.000000
1526,198.000000
1527,198.000000
1528,173.000000
1529,198.000000
1530,197.000000
1531,198.000000
1532,198.000000
1533,198.000000
1534,198.000000
1535,137.000000
1536,179.000000
1537,198.000000
1538,194.000000
1539,198.000000
1540,151.000000
1541,198.000000
1542,123.000000
1543,198.000000
1544,166.000000
1545,198.000000
1546,198.000000
1547,198.000000
1548,165.000000
1549,198.000000
1550,198.000000
1551,190.000000
1552,173.000000
1553,147.000000
1554,198.000000
1555,198.000000
1556,198.000000
1557,145.000000
1558,198.000000
1559,198.000000
1560,137.000000
1561,198.000000
1562,198.000000
1563,198.000000
1564,198.000000
1565,198.000000
1566,198.000000
1567,198.000000
1568,198.000000
1569,198.000000
1570,198.000000
1571,198.000000
1572,198.000000
1573,149.000000
1574,162.000000
1575,198.000000
1576,171.000000
1577,198.000000
1578,196.000000
1579,198.000000
1580,198.000000
1581,198.000000
1582,198.000000
1583,198.000000
1584,198.000000
1585,198.000000
1586,174.000000
1587,198.000000
1588,198.000000
1589,191.000000
1590,198.000000
1591,175.000000
1592,198.000000
1593,198.000000
1594,198.000000
1595,198.000000
1596,198.000000
1597,198.000000
1598,198.000000
1599,198.000000
1600,198.000000
1601,198.000000
1602,198.000000
1603,198.000000
1604,198.000000
1605,198.000000
1606,117.000000
1607,151.000000
1608,186.000000
1609,198.000000
1610,198.000000
1611,140.000000
1612,198.000000
1613,198.000000
1614,149.000000
1615,173.000000
1616,158.000000
1617,198.000000
1618,148.000000
1619,164.000000
1620,198.000000
1621,166.000000
1622,198.000000
1623,156.000000
1624,191.000000
1625,198.000000
1626,198.000000
1627,198.000000
1628,198.000000
1629,170.000000
1630,129.000000
1631,135.000000
1632,198.000000
1633,198.000000
1634,198.000000
1635,198.000000
1636,172.000000
1637,198.000000
1638,198.000000
1639,198.000000
1640,198.000000
1641,198.000000
1642,198.000000
1643,165.000000
1644,198.000000
1645,198.000000
1646,198.000000
1647,198.000000
1648,198.000000
1649,198.000000
1650,198.000000
1651,94.000000
1652,198.000000
1653,198.000000
1654,198.000000
1655,198.000000
1656,182.000000
1657,198.000000
1658,156.000000
1659,142.000000
1660,198.000000
1661,198.000000
1662,198.000000
1663,198.000000
1664,198.000000
1665,198.000000
1666,133.000000
1667,198.000000
1668,198.000000
1669,198.000000
1670,198.000000
1671,198.000000
1672,160.000000
1673,198.000000
1674,198.000000
1675,198.000000
1676,198.000000
1677,145.000000
1678,198.000000
1679,198.000000
1680,198.000000
1681,198.000000
1682,198.000000
1683,175.000000
1684,198.000000
1685,198.000000
1686,180.000000
1687,198.000000
1688,119.000000
1689,119.000000
1690,198.000000
1691,198.000000
1692,198.000000
1693,191.000000
1694,147.000000
1695,198.000000
1696,198.000000
1697,198.000000
1698,198.000000
1699,198.000000
1700,198.000000
1701,198.000000
1702,135.000000
1703,198.000000
1704,198.000000
1705,198.000000
1706,185.000000
1707,149.000000
1708,198.000000
1709,178.000000
1710,198.000000
1711,196.000000
1712,178.000000
1713,137.000000
1714,175.000000
1715,170.000000
1716,133.000000
1717,188.000000
1718,198.000000
1719,189.000000
1720,198.000000
1721,150.000000
1722,198.000000
1723,198.000000
1724,198.000000
1725,198.000000
1726,198.000000
1727,198.000000
1728,198.000000
1729,193.000000
1730,198.000000
1731,176.000000
1732,172.000000
1733,178.000000
1734,192.000000
1735,198.000000
1736,170.000000
1737,198.000000
1738,115.000000
1739,198.000000
1740,195.000000
1741,198.000000
1742,187.000000
1743,160.000000
1744,198.000000
1745,171.000000
1746,188.000000
1747,198.000000
1748,198.000000
1749,198.000000
1750,198.000000
1751,186.000000
1752,198.000000
1753,198.000000
1754,198.000000
1755,198.000000
1756,198.000000
1757,198.000000
1758,191.000000
1759,170.000000
1760,198.000000
1761,131.000000
1762,198.000000
1763,179.000000
1764,198.000000
1765,89.000000
1766,198.000000
1767,198.000000
1768,198.000000
1769,198.000000
1770,198.000000
1771,198.000000
1772,171.000000
1773,151.000000
1774,198.000000
1775,198.000000
1776,198.000000
1777,198.000000
1778,198.000000
1779,198.000000
1780,198.000000
1781,198.000000
1782,198.000000
1783,198.000000
1784,198.000000
1785,198.000000
1786,198.000000
1787,198.000000
1788,198.000000
1789,198.000000
1790,198.000000
1791,198.000000
1792,198.000000
1793,198.000000
1794,198.000000
1795,198.000000
1796,198.000000
1797,198.000000
1798,198.000000
1799,198.000000
1800,198.000000
1801,198.000000
1802,198.000000
1803,198.000000
1804,122.000000
1805,198.000000
1806,198.000000
1807,198.000000
1808,198.000000
1809,198.000000
1810,198.000000
1811,198.000000
1812,198.000000
1813,198.000000
1814,198.000000
1815,198.000000
1816,198.000000
1817,198.000000
1818,198.000000
1819,198.000000
1820,198.000000
1821,198.000000
1822,198.000000
1823,198.000000
1824,198.000000
1825,198.000000
1826,198.000000
1827,198.000000
1828,198.000000
1829,198.000000
1830,198.000000
1831,198.000000
1832,198.000000
1833,198.000000
1834,198.000000
1835,198.000000
1836,198.000000
1837,198.000000
1838,198.000000
1839,198.000000
1840,198.000000
1841,198.000000
1842,198.000000
1843,198.000000
1844,198.000000
1845,198.000000
1846,198.000000
1847,198.000000
1848,198.000000
1849,198.000000
1850,198.000000
1851,198.000000
1852,198.000000
1853,198.000000
1854,198.000000
1855,198.000000
1856,198.000000
1857,198.000000
1858,198.000000
1859,198.000000
1860,198.000000
1861,198.000000
1862,198.000000
1863,198.000000
1864,198.000000
1865,198.000000
1866,106.000000
1867,198.000000
1868,116.000000
1869,198.000000
1870,198.000000
1871,198.000000
